parent_id,parent_name,min_rake,max_rake,min_rake_style,max_rake_style,pref_style
1070,Kane Spring Wash,-100,14,normal,strike-slip,strike-slip
1071,Kawich Range - Hot Creek Ranges,-103,-49,normal,normal oblique,normal
1072,Kings Canyon,-143,-12,normal oblique,strike-slip,normal
1073,Little Fish Lake Valley,-104,-83,normal,normal,normal
1074,Little Valley,-152,-62,normal oblique,normal oblique,normal oblique
1075,Lone Mountain,-163,-4,strike-slip,strike-slip,normal
1078,Middlegate,-146,-88,normal oblique,normal,normal
1079,Montana Mountains - Desert Valley,-97,-78,normal,normal,normal
1080,Monte Cristo Valley,-179,-108,strike-slip,normal,normal oblique
1082,Mount Rose,-159,-50,normal oblique,normal oblique,normal oblique
1084,Northern Butte Valley,-96,-89,normal,normal,normal
1085,Northern Huntington Valley,-104,-87,normal,normal,normal
1086,Northern Roberts Mountains,-102,-83,normal,normal,normal
1087,Northern Simpson Park Mountains,-101,-81,normal,normal,normal
1088,Paradise Range,-156,-81,normal oblique,normal,normal
1089,Peavine Peak,-149,-45,normal oblique,normal oblique,normal oblique
1090,Penoyer,-108,-108,normal,normal,normal
1091,Petersen Mountain (west),-164,-84,strike-slip,normal,normal oblique
1092,Petersen Mountain (east),-170,-92,strike-slip,normal,normal oblique
1094,Pyramid Lake,-180,161,strike-slip,strike-slip,normal oblique
1095,Railroad Valley,-106,-95,normal,normal,normal
1096,Rainbow Mountain,-172,-88,strike-slip,normal,normal
1097,Rattlesnake Flat,-161,10,strike-slip,strike-slip,normal
1098,Ruby Mountains (north),-95,-75,normal,normal,normal
1099,Ruby Mountains (south),-101,-84,normal,normal,normal
1100,Ruby Valley,-103,-81,normal,normal,normal
1101,Sand Springs Range,-149,-90,normal oblique,normal,normal
1102,San Emidio,-136,-91,normal oblique,normal,normal
1103,Schell Creek Range,-108,-90,normal,normal,normal
1104,Selenite Range,-119,-80,normal oblique,normal,normal
1105,Seven Troughs Range,-104,-87,normal,normal,normal
1106,Sheep Basin,-113,-106,normal oblique,normal,normal
1107,Sheep Creek Range (west),-101,-84,normal,normal,normal
1108,Shoshone Range,-103,-83,normal,normal,normal
1109,Simpson Park Mountains,-102,-77,normal,normal,normal
1110,Singatse Range,-107,-98,normal,normal,normal
1111,Smith Valley (north),-106,-95,normal,normal,normal
1112,Southwest Reese River Valley,-108,-80,normal,normal,normal
1113,Spanish Springs Peak,-170,-10,strike-slip,strike-slip,normal oblique
1114,Spanish Springs Valley,-171,-79,strike-slip,normal,normal oblique
1115,Spruce Mountain Ridge,-96,-83,normal,normal,normal
1116,The Lava Beds (east),-103,-92,normal,normal,normal
1117,Toiyabe Range,-110,-79,normal,normal,normal
1118,Teels Marsh (unnamed),-159,179,normal oblique,strike-slip,normal oblique
1119,Warm Springs Valley,-171,180,strike-slip,strike-slip,normal oblique
1120,Wassuk Range,-160,-40,normal oblique,normal oblique,normal
1122,Western Granite Range,-124,-92,normal oblique,normal,normal
1123,Western Humboldt Range,-90,-79,normal,normal,normal
1125,Western Toiyabe Range,-103,-79,normal,normal,normal
1126,West Gate,-146,-89,normal oblique,normal,normal
1127,West Spring Mountains,-130,-110,normal oblique,normal,normal
1128,White River Valley,-112,-93,normal oblique,normal,normal
1138,Agai Pah Hills,-178,-102,strike-slip,normal,normal oblique
1139,Antelope Peak,-106,-57,normal,normal oblique,normal
1140,Antelope Range (NV),-102,-80,normal,normal,normal
1141,Arrow Canyon Range,-111,-60,normal oblique,normal oblique,normal
1142,Belted Range,-81,-81,normal,normal,normal
1143,Big Sand Springs Valley,-100,-60,normal,normal oblique,normal
1144,Carson Lineament,-180,161,strike-slip,strike-slip,normal
1145,Big Sand Springs (center),-103,-92,normal,normal,normal
1146,Steptoe (center),-105,-90,normal,normal,normal
1147,Stone Cabin Valley (center),-104,-89,normal,normal,normal
1148,Cherry Creek,-100,-82,normal,normal,normal
1149,Clayton Valley,-103,-103,normal,normal,normal
1150,Coal Mine Canyon,-82,-76,normal,normal,normal
1151,Contact (north),-93,-90,normal,normal,normal
1152,Contact (south),-90,-79,normal,normal,normal
1153,Desatoya Mountains (north),-106,-83,normal,normal,normal
1154,Double Spring Flat,-142,-46,normal oblique,normal oblique,normal
1155,Dry Hills,-101,-82,normal,normal,normal
1156,Steptoe Valley (east),-105,-84,normal,normal,normal
1157,Stone Cabin Valley (east),-100,-80,normal,normal,normal
1158,Eastern Carson Sink,-143,-79,normal oblique,normal,normal
1159,Eastern Columbus Salt Marsh,-164,0,strike-slip,strike-slip,normal
1160,Eastern Dixie Valley (north),-129,-80,normal oblique,normal,normal
1161,Eastern Dixie Valley (south),-133,-78,normal oblique,normal,normal
1162,Eastern Humboldt Range,-103,-82,normal,normal,normal
1163,Eastern Jackson Mountains,-102,-82,normal,normal,normal
1164,Eastern Little Smoky Valley,-100,-79,normal,normal,normal
1165,Eastern Monitor Range (south),-104,-90,normal,normal,normal
1166,Eastern Reveille Range,-106,-100,normal,normal,normal
1167,Eastgate,-144,-80,normal oblique,normal,normal
1168,Echo Canyon,-106,-102,normal,normal,normal
1169,Fish Creek Range,-104,-86,normal,normal,normal
1170,Fish Lake Valley,-180,-82,strike-slip,normal,normal oblique
1171,Gabbs Valley,-172,-84,strike-slip,normal,normal
1172,Genoa (north),-145,-26,normal oblique,normal oblique,normal
1173,Gold King,-142,-84,normal oblique,normal,normal
1174,Gumdrop Hills,-180,180,strike-slip,strike-slip,normal oblique
1175,Hickison Summit,-106,-82,normal,normal,normal
1177,Hot Springs Mountains,-152,-5,normal oblique,strike-slip,normal oblique
1178,Huntoon Valley (south),-130,-10,normal oblique,strike-slip,normal
1180,Iron Mountain,-105,-83,normal,normal,normal
1182,Louderback Mountains,-175,-92,strike-slip,normal,normal
1183,Maverick Springs Range (north),-103,-79,normal,normal,normal
1184,Maverick Springs Range (south),-104,-87,normal,normal,normal
1185,McAfee Canyon,-171,-97,strike-slip,normal,normal oblique
1186,Mexican Butte,-104,-89,normal,normal,normal
1187,Midway Hills,-106,-104,normal,normal,normal
1188,Mount Callaghan,-104,-81,normal,normal,normal
1189,Murphy Meadows,-109,-94,normal,normal,normal
1190,Newark Valley,-98,-79,normal,normal,normal
1191,Big Sand Springs (north),-105,-93,normal,normal,normal
1193,Northern Monitor Valley,-106,-86,normal,normal,normal
1194,Northern Snake Mountains,-89,-76,normal,normal,normal
1195,Olinghouse,-167,0,strike-slip,strike-slip,normal
1196,Oneil Basin (east),-79,-76,normal,normal,normal
1197,Oneil Basin (west),-78,-77,normal,normal,normal
1198,Pahrump,-170,-121,strike-slip,normal oblique,normal oblique
1199,Palisade Mesa,-100,-84,normal,normal,normal
1200,Park Range,-101,-28,normal,normal oblique,normal
1201,Peko Peak,-89,-82,normal,normal,normal
1204,Pilot Creek Valley,-103,-102,normal,normal,normal
1205,Pilot Range,-102,-102,normal,normal,normal
1206,Pleasant Valley (China Mountain),-118,-77,normal oblique,normal,normal
1207,Pleasant Valley (Pearce),-122,-80,normal oblique,normal,normal
1208,Pleasant Valley (Sou Hills),-120,-77,normal oblique,normal,normal
1209,Pleasant Valley (Tobin),-121,-81,normal oblique,normal,normal
1210,Preston,-109,-91,normal,normal,normal
1211,Ravenswood,-103,-83,normal,normal,normal
1212,Red Buttes,-101,-89,normal,normal,normal
1213,Ruby Mountains (center),-100,-81,normal,normal,normal
1214,Rock Valley,-105,11,normal,strike-slip,strike-slip
1215,Sagouse,-173,-112,strike-slip,normal oblique,strike-slip
1219,Sheep Range,-112,-11,normal oblique,strike-slip,normal
1220,Sheep Range - East Desert Range,-112,-112,normal oblique,normal oblique,normal oblique
1221,Silver King Pass,-111,-97,normal oblique,normal,normal
1222,Six-mile Flat,-97,-85,normal,normal,normal
1223,Smith Valley (south),-106,-89,normal,normal,normal
1224,Snake Valley (south),-106,-104,normal,normal,normal
1225,Southeast Fish Creek Mountains,-102,-93,normal,normal,normal
1226,Sheep Creek Range (southeast),-100,-76,normal,normal,normal
1227,Southern Huntington Valley,-104,-84,normal,normal,normal
1228,Southern Snake Range,-103,-103,normal,normal,normal
1229,Southern Spring Valley,-105,-99,normal,normal,normal
1230,Spotted Range,-117,-3,normal oblique,strike-slip,normal
1232,Steptoe Valley (west),-103,-86,normal,normal,normal
1233,Terraced Hills,-170,-107,strike-slip,normal,normal oblique
1234,The Cove,-109,-95,normal,normal,normal
1235,Thousand Springs Valley,-78,-78,normal,normal,normal
1236,Tikaboo,-100,-100,normal,normal,normal
1237,Toquima Range,-110,-89,normal,normal,normal
1238,Tuscarora,-86,-76,normal,normal,normal
1239,Paradise Range (unnamed),-161,-93,strike-slip,normal,normal
1240,Andesite Ridge (unnamed),-97,10,normal,strike-slip,normal
1241,Pilot Mountains (unnamed),-167,-17,strike-slip,strike-slip,normal oblique
1242,Bluewing Mountains (unnamed),-99,-88,normal,normal,normal
1243,Reno (unnamed),-158,-35,normal oblique,normal oblique,normal oblique
1244,Dead Camel Mountain (unnamed),-88,-78,normal,normal,normal
1245,"Desert Mountains (center, unnamed)",-101,-71,normal,normal,normal
1246,"Desert Mountains (east, unnamed)",-85,-72,normal,normal,normal
1247,"Desert Mountains (west, unnamed)",-101,-79,normal,normal,normal
1248,"Long Valley (center, unnamed)",-99,-88,normal,normal,normal
1249,"Long Valley (north, unnamed)",-101,-88,normal,normal,normal
1250,"Long Valley (south, unnamed)",-104,-97,normal,normal,normal
1251,Pine Mountains (unnamed),-106,-6,normal,strike-slip,normal
1252,Little Valley (unnamed),-122,-35,normal oblique,normal oblique,normal
1253,The Lava Beds (west),-105,-90,normal,normal,normal
1254,Garden Valley (unnamed),-106,-99,normal,normal,normal
1255,Luning (unnamed),-164,-53,strike-slip,normal oblique,normal
1256,Sahwave Mountains (unnamed),-100,-87,normal,normal,normal
1257,Cedar Mountains (unnamed),-164,-41,strike-slip,normal oblique,normal oblique
1259,Fourmile Flat (unnamed),-163,-108,strike-slip,normal,normal oblique
1260,Gabbs Valley (unnamed),-160,-90,normal oblique,normal,normal
1261,Pine Valley (unnamed),-101,-82,normal,normal,normal
1262,Trinity Range (unnamed),-98,-81,normal,normal,normal
1263,Volcanic Hills (unnamed),-156,10,normal oblique,strike-slip,normal
1264,White River Valley (unnamed),-109,-96,normal,normal,normal
1265,Candelaria Hills (unnamed),-180,180,strike-slip,strike-slip,normal oblique
1266,Packard Flat (unnamed),-89,-80,normal,normal,normal
1268,Ione Valley (unnamed),-106,-81,normal,normal,normal
1269,Clan Alpine Mountains (unnamed),-141,-91,normal oblique,normal,normal
1270,Pahranagat Valley (unnamed),-104,-104,normal,normal,normal
1271,Antelope Range (unnamed),-105,-81,normal,normal,normal
1272,Wellington Hills (unnamed),-104,-92,normal,normal,normal
1273,Wahmonie,-102,-15,normal,strike-slip,normal oblique
1274,"Warner Valley (east, Coleman Valley)",-103,-95,normal,normal,normal
1275,"Warner Valley (west, Coleman Valley)",-102,-97,normal,normal,normal
1276,West Dry Lake,-105,-88,normal,normal,normal
1278,West Specter Range,-105,0,normal,strike-slip,normal oblique
1280,Western Bull Run Mountains,-90,-89,normal,normal,normal
1281,Western Fairview Peak,-155,-94,normal oblique,normal,normal
1282,Western Reveille Range,-104,-89,normal,normal,normal
1283,Western Roberts Mountains,-104,-90,normal,normal,normal
1284,Western Tecoma Valley,-76,-75,normal,normal,normal
1285,Wheeler Peak,-105,-99,normal,normal,normal
1287,Wildcat Wash,-110,-6,normal,strike-slip,normal
1288,Yucca - Boundary,-123,-32,normal oblique,normal oblique,normal
1289,Yucca Mountains (east),-103,-103,normal,normal,normal
1290,Yucca Mountains (west),-107,-107,normal,normal,normal
1291,East Carson Valley (proxy),-150,-14,normal oblique,strike-slip,normal oblique
2000,Algodones,-106,-106,normal,normal,normal
2001,Aubrey,-101,-79,normal,normal,normal
2002,Big Chino - Little Chino,-102,-100,normal,normal,normal
2003,Dutchman Draw,-96,-80,normal,normal,normal
2004,Hurricane (center),-104,-81,normal,normal,normal
2005,Hurricane (south),-101,-77,normal,normal,normal
2006,Sevier - Toroweap,-98,-77,normal,normal,normal
2016,Arrowhead - Citadel Ruins,-101,-96,normal,normal,normal
2017,Babbitt Lake,-103,-97,normal,normal,normal
2018,Bellemont,-81,-79,normal,normal,normal
2019,Bill Williams,-90,-81,normal,normal,normal
2020,Black Point - Doney Mountain (center),-95,-78,normal,normal,normal
2021,Black Point - Doney Mountain (north),-101,-97,normal,normal,normal
2022,Black Point - Doney Mountain (south),-100,-83,normal,normal,normal
2023,Cactus Flats,-102,-102,normal,normal,normal
2024,Cameron Graben,-96,-79,normal,normal,normal
2025,Campbell Francis - Large Whiskers - Rimmy Jim,-103,-92,normal,normal,normal
2026,Carefree,-101,-101,normal,normal,normal
2027,Casner Cabin,-101,-88,normal,normal,normal
2028,Cataract Creek,-102,-102,normal,normal,normal
2029,Cedar Ranch,-99,-88,normal,normal,normal
2030,Cedar Wash,-102,-92,normal,normal,normal
2031,Concho,-102,-34,normal,normal oblique,normal oblique
2032,Coyote Wash,-102,-24,normal,normal oblique,normal oblique
2033,Detrital Valley,-156,-104,normal oblique,normal,normal
2034,Grand Wash,-78,-78,normal,normal,normal
2035,Horseshoe,-103,-102,normal,normal,normal
2036,Huachuca,-100,-100,normal,normal,normal
2037,Leupps,-102,-92,normal,normal,normal
2038,Littlefield Mesa,-78,-76,normal,normal,normal
2039,Main Street,-101,-79,normal,normal,normal
2040,Mead Slope,-156,85,normal oblique,reverse,reverse
2041,Mesquite,-82,-78,normal,normal,normal
2042,Metz Tank,-82,-81,normal,normal,normal
2043,Needles Graben,-102,-102,normal,normal,normal
2044,Swisshelm (north),-102,-102,normal,normal,normal
2045,Pedrogosa,-101,-92,normal,normal,normal
2046,Pearl Harbor,-100,-100,normal,normal,normal
2047,Prescott Valley Grabens,-102,-101,normal,normal,normal
2048,Rock House (northeast),-102,-93,normal,normal,normal
2049,Rock House (northwest),-103,-90,normal,normal,normal
2050,Rock House (south),-102,-95,normal,normal,normal
2051,Safford,-102,-102,normal,normal,normal
2052,Santa Rita (north),-95,-78,normal,normal,normal
2053,Santa Rita (south),-103,-90,normal,normal,normal
2054,Seligman,-101,-99,normal,normal,normal
2055,Swisshelm (south),-103,-102,normal,normal,normal
2056,SP Crater,-102,-86,normal,normal,normal
2057,Sugarloaf,-101,-101,normal,normal,normal
2058,Sunshine,-104,-80,normal,normal,normal
2059,Uinkaret volcanic field,-104,-80,normal,normal,normal
2060,Verde,-102,-102,normal,normal,normal
2061,Vernon,-84,-8,normal,strike-slip,normal oblique
2062,Pitaycachi (north),-103,-97,normal,normal,normal
2063,Pitaycachi (south),-103,-103,normal,normal,normal
2100,Gore Range,-102,-100,normal,normal,normal
2101,"Sangre de Cristo (Crestone, Blanca, Zapata, San Luis)",-103,-61,normal,normal oblique,normal
2102,Sawatch (south),-104,-103,normal,normal,normal
2103,Williams Fork Mountains,-101,-100,normal,normal,normal
2190,Busted Boiler,-101,-99,normal,normal,normal
2191,East-Side Chase Gulch,-102,-101,normal,normal,normal
2192,Mesita,-91,-55,normal,normal oblique,normal
2194,Sangre de Cristo (San Luis),-101,-59,normal,normal oblique,normal
2195,Roubideau Creek,-102,-100,normal,normal,normal
2196,Villa Grove,-100,-75,normal,normal,normal
2201,Big Flat,-94,-88,normal,normal,normal
2202,Cuddy Mountain,-99,-99,normal,normal,normal
2203,Eastern Bear Lake,-92,-81,normal,normal,normal
2205,Lost River,-102,-101,normal,normal,normal
2206,Rush Peak,-104,-104,normal,normal,normal
2207,Sawtooth,-102,-101,normal,normal,normal
2208,Squaw Creek,-102,-93,normal,normal,normal
2218,Beaverhead (Blue Dome),-101,-98,normal,normal,normal
2219,Beaverhead (north),-102,-99,normal,normal,normal
2220,Boulder front,-102,-97,normal,normal,normal
2221,Curlew Valley,-100,-88,normal,normal,normal
2222,East Gem Valley,-104,-104,normal,normal,normal
2223,"Lemhi (Big Gulch, Warm Creek)",-104,-102,normal,normal,normal
2224,"Lemhi (Ellis, May, Big Gulch)",-104,-102,normal,normal,normal
2225,"Lemhi (Fallert Springs, Howe)",-104,-101,normal,normal,normal
2226,Lone Pine,-104,-102,normal,normal,normal
2227,Owyhee Mountains - Halfway Gulch,-99,-99,normal,normal,normal
2228,Shirt Creek,-101,-89,normal,normal,normal
2229,Wasatch (Malad City),-107,-95,normal,normal,normal
2230,West Pocatello Valley,-108,-97,normal,normal,normal
2231,Western Bear Lake,-99,-87,normal,normal,normal
2300,Blacktail,-101,-101,normal,normal,normal
2301,Canyon Ferry,-103,-96,normal,normal,normal
2302,Centennial (east),-102,-78,normal,normal,normal
2303,Emigrant,-104,-103,normal,normal,normal
2304,Georgia Gulch,-100,-100,normal,normal,normal
2305,Hebgen,-97,-77,normal,normal,normal
2306,Helena Valley,-106,-98,normal,normal,normal
2307,Jocko,-101,-101,normal,normal,normal
2308,Madison,-97,-75,normal,normal,normal
2309,Mission,-101,-101,normal,normal,normal
2310,Red Rock,-101,-94,normal,normal,normal
2311,Red Rock Hills,-102,-96,normal,normal,normal
2312,Sweetwater,-101,-101,normal,normal,normal
2313,Thompson Valley,-102,-102,normal,normal,normal
2323,Beaver Creek (MT),-102,-94,normal,normal,normal
2324,Bitterroot,-101,-101,normal,normal,normal
2325,Boulder River valley western border,-100,-100,normal,normal,normal
2326,Canyon Ferry (Toston),-101,-92,normal,normal,normal
2327,Hilger,-104,-99,normal,normal,normal
2328,Lima Reservoir,-100,-93,normal,normal,normal
2329,Red Canyon,-99,-77,normal,normal,normal
2330,Spokane Hills,-104,-97,normal,normal,normal
2331,Vendome,-101,-101,normal,normal,normal
2332,Polaris (MT),-96,-96,normal,normal,normal
2333,Centennial (west),-101,-93,normal,normal,normal
2400,Alamogordo,-103,-103,normal,normal,normal
2402,Caballo (NM),-102,-101,normal,normal,normal
2403,Jemez - San Ysidro (Calabacillas),-106,-89,normal,normal,normal
2404,Canones,-97,-84,normal,normal,normal
2405,County Dump,-105,-76,normal,normal,normal
2406,East Paradise,-102,-65,normal,normal oblique,normal
2407,Embudo,-95,11,normal,strike-slip,normal
2408,Gallina,-103,-87,normal,normal,normal
2409,Hubbell Spring,-104,-2,normal,strike-slip,normal
2410,Jemez - San Ysidro (Jemez),-102,-66,normal,normal oblique,normal
2411,La Bajada,-105,-17,normal,strike-slip,normal
2412,La Canada del Amagre,-102,-5,normal,strike-slip,normal
2413,La Jencia,-104,-73,normal,normal,normal
2414,Lobato Mesa,-103,-36,normal,normal oblique,normal
2415,Nacimiento,-105,-85,normal,normal,normal
2416,Nambe,-88,-4,normal,strike-slip,normal oblique
2417,Organ Mountains,-103,-102,normal,normal,normal
2418,Pajarito,-104,-19,normal,strike-slip,normal
2419,Picuris - Pecos,-95,-6,normal,strike-slip,normal
2421,Puye,-106,-10,normal,strike-slip,normal
2422,San Andres Mountains,-103,-103,normal,normal,normal
2423,San Felipe (proxy),-103,-64,normal,normal oblique,normal
2424,San Francisco,-102,-61,normal,normal oblique,normal
2425,Sawyer Canyon,-104,-9,normal,strike-slip,normal
2426,Socorro Canyon,-104,-70,normal,normal oblique,normal
2427,Sangre de Cristo (south),-100,-15,normal,strike-slip,normal
2428,Tijeras - Canoncito,-100,11,normal,strike-slip,normal
2429,Zia,-104,-76,normal,normal,normal
2439,Animas Valley,-103,-102,normal,normal,normal
2440,Artillery Range,-103,-103,normal,normal,normal
2441,Black Hill,-102,-101,normal,normal,normal
2442,Blue Mountain,-77,-77,normal,normal,normal
2443,Cebollita Mesa,-77,-77,normal,normal,normal
2444,Cemetery,-104,-75,normal,normal,normal
2445,Cliff,-104,-66,normal,normal oblique,normal
2446,Coyote Springs,-104,-77,normal,normal,normal
2447,Derry Hills - Foothills,-102,-100,normal,normal,normal
2448,East Potrillo,-103,-101,normal,normal,normal
2449,East Rincon Hills,-102,-94,normal,normal,normal
2450,East Robledo,-103,-99,normal,normal,normal
2451,East Tonuco,-102,-99,normal,normal,normal
2452,Cochiti Pueblo,-105,-56,normal,normal oblique,normal
2453,Faults north of Placitas,-102,-59,normal,normal oblique,normal
2454,Fitzgerald,-103,-101,normal,normal,normal
2455,Gillespie Mountain,-103,-103,normal,normal,normal
2456,Gold Hill (north),-102,-102,normal,normal,normal
2457,Gold Hill (south),-102,-102,normal,normal,normal
2458,Gray Ranch,-102,-102,normal,normal,normal
2459,Guadalupe,-102,-102,normal,normal,normal
2460,Hachita Valley,-101,-101,normal,normal,normal
2461,Hickman,-78,-77,normal,normal,normal
2462,Hueco,-103,-103,normal,normal,normal
2465,Jemez - San Ysidro (San Ysidro),-105,-84,normal,normal,normal
2466,"Jornada Draw (north, Engle Lake)",-101,-101,normal,normal,normal
2467,Jornada Draw (south),-102,-102,normal,normal,normal
2470,Loma Blanca,-104,-62,normal,normal oblique,normal
2471,Loma Pelada,-104,-66,normal,normal oblique,normal
2472,Los Pinos,-104,-61,normal,normal oblique,normal
2473,Manzano,-104,-2,normal,strike-slip,normal
2474,Mastodon,-103,-101,normal,normal,normal
2475,Mike Well - Bosque del Apache,-104,-76,normal,normal,normal
2476,Mount Riley,-103,-101,normal,normal,normal
2477,Quebraditas - El Oro,-102,-101,normal,normal,normal
2478,Red Hills (NM),-102,-100,normal,normal,normal
2479,Rimrock,-102,-102,normal,normal,normal
2480,Rincon,-102,-59,normal,normal oblique,normal
2482,Sandia,-102,-8,normal,strike-slip,normal
2483,Santa Clara,-100,-13,normal,strike-slip,normal
2484,Sierra de las Uvas,-100,-98,normal,normal,normal
2485,Sierra Palomas,-90,-90,normal,normal,normal
2486,Sunshine Valley,-101,-53,normal,normal oblique,normal
2487,San Mateo Mountains (unnamed),-102,-102,normal,normal,normal
2488,Datil (unnamed),-101,-87,normal,normal,normal
2489,Mountainair (unnamed),-100,-50,normal,normal oblique,normal
2490,Pyramid Mountains (unnamed),-103,-102,normal,normal,normal
2491,Very Large Array (east),-102,-89,normal,normal,normal
2492,Very Large Array (west),-93,-77,normal,normal,normal
2493,Ward Tank - Sierro Kemado - Hackler Tank,-103,-100,normal,normal,normal
2494,Washburn Ranch,-103,-103,normal,normal,normal
2495,West Florida Mountains,-76,-76,normal,normal,normal
2496,Llano de Albuquerque (proxy),-105,-17,normal,strike-slip,normal
2497,Llano de Manzano (proxy),-104,-41,normal,normal oblique,normal
2500,Goose Lake,-114,-90,normal oblique,normal,normal
2502,Klamath Graben (Klamath Lake),-102,-98,normal,normal,normal
2503,Abert Rim,-94,-91,normal,normal,normal
2504,Alvin Canyon,1,2,strike-slip,strike-slip,strike-slip
2505,Battle Rock,-169,167,strike-slip,strike-slip,normal oblique
2506,Beaver Creek (OR),-126,-82,normal oblique,normal,normal oblique
2507,Bolton,77,116,reverse,reverse oblique,reverse
2508,Cape Blanco Anticline,-163,95,strike-slip,reverse,reverse
2509,Chemult Graben (east),-105,-93,normal,normal,normal
2510,Chemult Graben (west),-106,-94,normal,normal,normal
2511,Coquille Anticline,88,89,reverse,reverse,reverse
2512,Cottonwood Mountain (east),-103,-89,normal,normal,normal
2513,Daisy Bank,1,29,strike-slip,reverse oblique,strike-slip
2514,Gales Creek (Parsons Creek),123,172,reverse oblique,strike-slip,strike-slip
2516,Happy Camp,128,128,reverse oblique,reverse oblique,reverse oblique
2518,Juniper Mountain,-97,-77,normal,normal,normal
2519,Klamath Graben (east),-102,-97,normal,normal,normal
2520,"Klamath Graben (west, south)",-103,-96,normal,normal,normal
2522,Metolius,-90,-79,normal,normal,normal
2523,Mount Angel,90,91,reverse,reverse,reverse
2526,Paulina Marsh,-101,-101,normal,normal,normal
2529,Portland Hills (north),101,148,reverse,reverse oblique,reverse oblique
2531,Santa Rosa Range (north),-100,-85,normal,normal,normal
2532,Sky Lakes,-106,-94,normal,normal,normal
2533,Southeast Newberry,-105,-104,normal,normal,normal
2534,South Slough,88,90,reverse,reverse,reverse
2535,Steens (center),-101,-79,normal,normal,normal
2536,Tule Springs Rims,-99,-77,normal,normal,normal
2537,Turner - Mill Creek,94,94,reverse,reverse,reverse
2538,Waldport,96,96,reverse,reverse,reverse
2541,"Warner Valley (west, north)",-101,-96,normal,normal,normal
2542,Wecoma,1,1,strike-slip,strike-slip,strike-slip
2543,Whaleshead,-169,167,strike-slip,strike-slip,reverse oblique
2544,Winter Rim,-102,-94,normal,normal,normal
2545,Yaquina,92,92,reverse,reverse,reverse
2555,Arlington - Shutler Butte,180,180,strike-slip,strike-slip,strike-slip
2556,Beaverton,103,147,reverse,reverse oblique,reverse oblique
2557,Blue Ridge - Gate Creek,-108,-108,normal,normal,normal
2558,Canby,104,174,reverse,strike-slip,reverse oblique
2560,East Grand Ronde Valley,-102,-101,normal,normal,normal
2562,East Pueblo Valley,-101,-83,normal,normal,normal
2563,Gales Creek (Chehalem Valley),122,174,reverse oblique,strike-slip,strike-slip
2564,Harney,-99,-99,normal,normal,normal
2565,"Klamath Graben (west, center)",-103,-99,normal,normal,normal
2566,"Klamath Graben (west, north)",-102,-100,normal,normal,normal
2567,La Pine Graben,-104,-96,normal,normal,normal
2568,Lava Butte,-100,-83,normal,normal,normal
2569,Pioneer,102,102,reverse,reverse,reverse
2570,Portland Hills (south),99,124,reverse,reverse oblique,reverse oblique
2572,Santa Rosa Range (center),-100,-81,normal,normal,normal
2573,Santa Rosa Range (south),-99,-79,normal,normal,normal
2574,Steens (north),-97,-72,normal,normal,normal
2575,Steens (south),-102,-82,normal,normal,normal
2576,Southwest Newberry,-103,-87,normal,normal,normal
2577,Sumpter Valley,-102,-102,normal,normal,normal
2578,Sylvain - Oatfield,82,124,reverse,reverse oblique,reverse
2579,Twin Lakes - Multorpor Mountain Graben,-109,-108,normal,normal,normal
2581,Wallula (southwest),98,104,reverse,reverse,reverse
2582,Warm Springs,-94,-82,normal,normal,normal
2583,"Warner Valley (east, north)",-99,-92,normal,normal,normal
2584,"Warner Valley (east, center)",-100,-95,normal,normal,normal
2586,West Baker Valley (center),-103,-103,normal,normal,normal
2587,West Baker Valley (southeast),-106,-103,normal,normal,normal
2588,West Grand Ronde Valley,-102,-101,normal,normal,normal
2590,White Branch,-103,-103,normal,normal,normal
2600,Acala,-103,-101,normal,normal,normal
2601,Amargosa,-103,-101,normal,normal,normal
2602,Arroyo Diablo,-103,-101,normal,normal,normal
2603,Caballo (TX),-103,-102,normal,normal,normal
2604,Campo Grande,-104,-102,normal,normal,normal
2605,East Baylor Mountain - Carizzo Mountain,-103,-101,normal,normal,normal
2606,East Franklin Mountains,-103,-103,normal,normal,normal
2607,East Sierra Diablo,-104,-102,normal,normal,normal
2608,West Delaware Mountains,-105,-102,normal,normal,normal
2609,West Eagle Mountains - Red Hills,-103,-100,normal,normal,normal
2610,West Indio Mountains,-102,-101,normal,normal,normal
2611,West Lobo Valley,-102,-101,normal,normal,normal
2700,East Cache,-103,-77,normal,normal,normal
2701,Great Salt Lake (Antelope Island),-103,-95,normal,normal,normal
2702,Great Salt Lake (Fremont Island),-104,-96,normal,normal,normal
2703,Great Salt Lake (Promontory),-104,-92,normal,normal,normal
2704,Hansel Valley,-91,-77,normal,normal,normal
2705,"Hurricane (Ash Creek, Cedar City)",-101,-77,normal,normal,normal
2706,Joes Valley,-101,-99,normal,normal,normal
2707,Morgan,-100,-98,normal,normal,normal
2708,North Promontory,-95,-84,normal,normal,normal
2709,Oquirrh,-103,-89,normal,normal,normal
2710,Paragonah,-95,-75,normal,normal,normal
2711,Sevier - Toroweap (north),-87,-78,normal,normal,normal
2712,Stansbury,-106,-106,normal,normal,normal
2713,Strawberry,-101,-101,normal,normal,normal
2714,West Cache (Clarkston),-105,-80,normal,normal,normal
2715,West Cache (Wellsville),-109,-82,normal,normal,normal
2716,West Cache (Junction Hills),-108,-85,normal,normal,normal
2717,West Valley,-106,-88,normal,normal,normal
2727,Annabella Graben,-87,-87,normal,normal,normal
